PM,827,54765,0.82,2,adverb
professor,828,46575,0.97,9,noun
operation,829,47276,0.95,9,noun
financial,830,47803,0.94,9,adjective
crime,831,48010,0.93,5,noun
stage,832,46346,0.97,5,noun
ok,833,54697,0.82,2,adverb
compare,834,48094,0.93,7,verb
authority,835,47309,0.94,9,noun
miss,836,46525,0.96,4,verb
design,837,48605,0.92,6,noun
sort,838,47086,0.95,4,noun
one,839,45596,0.98,3,noun
act,840,45648,0.98,3,verb
ten,841,46827,0.95,3,number
knowledge,842,50335,0.88,9,noun
gun,843,47305,0.94,3,noun
station,844,46299,0.96,7,noun
blue,845,47622,0.93,4,adjective
state,846,47977,0.93,5,verb
strategy,847,49126,0.9,8,noun
little,848,45469,0.97,6,determiner
clearly,849,45912,0.96,7,adverb
discuss,850,46852,0.94,7,verb
indeed,851,46184,0.95,6,adverb
force,852,44931,0.97,5,verb
truth,853,45155,0.97,5,noun
song,854,45352,0.96,4,noun
example,855,47134,0.93,7,noun
democratic,856,47299,0.92,10,adjective
check,857,45760,0.95,5,verb
environment,858,47807,0.91,11,noun
leg,859,47477,0.91,3,noun
dark,860,47565,0.91,4,adjective
public,861,45684,0.95,6,noun
various,862,46777,0.92,7,adjective
rather,863,44934,0.96,6,adverb
laugh,864,48567,0.89,5,verb
guess,865,48046,0.9,5,verb
executive,866,47338,0.91,9,noun
set,867,45121,0.96,3,noun
study,868,44897,0.96,5,verb
prove,869,44304,0.97,5,verb
hang,870,46632,0.92,4,verb
entire,871,43997,0.98,6,adjective
rock,872,45225,0.95,4,noun
design,873,45946,0.94,6,verb
enough,874,44378,0.97,6,determiner
forget,875,45571,0.94,6,verb
since,876,45591,0.94,5,preposition
claim,877,44259,0.97,5,verb
note,878,44720,0.96,4,noun
remove,879,44683,0.96,6,verb
manager,880,46187,0.93,7,noun
help,881,43721,0.98,4,noun
close,882,43568,0.98,5,adjective
sound,883,45311,0.94,5,verb
enjoy,884,44020,0.97,5,verb
network,885,45122,0.94,7,noun
legal,886,44820,0.95,5,adjective
religious,887,46425,0.91,9,adjective
cold,888,44649,0.95,4,adjective
form,889,44646,0.95,4,verb
final,890,43589,0.97,5,adjective
main,891,43707,0.97,4,adjective
science,892,45726,0.92,7,noun
green,893,44673,0.94,5,adjective
memory,894,43531,0.97,6,noun
card,895,43605,0.96,4,noun
above,896,44130,0.95,5,preposition
seat,897,44404,0.95,4,noun
cell,898,44831,0.94,4,noun
establish,899,45921,0.91,9,verb
nice,900,44792,0.93,4,adjective
trial,901,44489,0.94,5,noun
expert,902,43898,0.95,6,noun
that,903,43359,0.96,4,adverb
spring,904,44085,0.95,6,noun
firm,905,44704,0.93,4,noun
Democrat,906,46905,0.88,8,noun
radio,907,43156,0.96,5,noun
visit,908,42941,0.96,5,verb
management,909,45112,0.92,10,noun
care,910,42978,0.96,4,verb
avoid,911,42890,0.96,5,verb
imagine,912,43487,0.95,7,verb
tonight,913,47549,0.87,7,adverb
huge,914,42582,0.96,4,adjective
ball,915,43512,0.94,4,noun
no,916,44951,0.91,2,exclamation
close,917,42826,0.95,5,adverb
finish,918,43143,0.95,6,verb
yourself,919,43401,0.94,8,pronoun
talk,920,43267,0.94,4,noun
theory,921,45553,0.9,6,noun
impact,922,43782,0.93,6,noun
respond,923,42139,0.96,7,verb
statement,924,42941,0.94,9,noun
maintain,925,43493,0.93,8,verb
charge,926,42353,0.95,6,noun
popular,927,42399,0.95,7,adjective
traditional,928,43681,0.92,11,adjective
onto,929,43538,0.92,4,preposition
reveal,930,42605,0.94,6,verb
direction,931,41280,0.97,9,noun
weapon,932,43158,0.93,6,noun
employee,933,42824,0.93,8,noun
cultural,934,45673,0.87,8,adjective
contain,935,42542,0.94,7,verb
peace,936,42273,0.94,5,noun
head,937,41658,0.95,4,verb
control,938,41771,0.95,7,verb
base,939,41154,0.96,4,noun
pain,940,41350,0.96,4,noun
apply,941,42391,0.93,5,verb
play,942,41662,0.95,4,noun
measure,943,43938,0.9,7,noun
wide,944,41233,0.96,4,adjective
shake,945,45160,0.87,5,verb
fly,946,41373,0.95,3,verb
interview,947,41594,0.95,9,noun
manage,948,40536,0.97,6,verb
chair,949,43256,0.91,5,noun
fish,950,41488,0.95,4,noun
particular,951,42291,0.93,10,adjective
camera,952,41218,0.95,6,noun
structure,953,43638,0.9,9,noun
politics,954,41758,0.94,8,noun
perform,955,41667,0.94,7,verb
bit,956,41915,0.93,3,noun
weight,957,41919,0.93,6,noun
suddenly,958,43382,0.9,8,adverb
discover,959,40489,0.97,8,verb
candidate,960,43251,0.9,9,noun
top,961,41484,0.94,3,adjective
production,962,42052,0.93,10,noun
treat,963,40264,0.97,5,verb
trip,964,40423,0.96,4,noun
evening,965,40881,0.95,7,noun
affect,966,41496,0.93,6,verb
inside,967,40856,0.95,6,preposition
conference,968,40643,0.95,10,noun
unit,969,41087,0.94,4,noun
best,970,39959,0.97,4,adverb
style,971,40889,0.94,5,noun
adult,972,40705,0.95,5,noun
worry,973,40210,0.96,5,verb
range,974,41326,0.93,5,noun
mention,975,39815,0.97,7,verb
rather,976,41558,0.93,6,preposition
far,977,39967,0.96,3,adjective
deep,978,40126,0.96,4,adjective
past,979,39559,0.97,4,noun
edge,980,40960,0.94,4,noun
individual,981,42325,0.9,10,adjective
specific,982,42397,0.9,8,adjective
writer,983,39666,0.96,6,noun
trouble,984,39659,0.96,7,noun
necessary,985,40776,0.93,9,adjective
throughout,986,40170,0.95,10,preposition
challenge,987,40380,0.94,9,noun
fear,988,38857,0.98,4,noun
shoulder,989,42843,0.89,8,noun
institution,990,42153,0.9,11,noun
middle,991,40402,0.94,6,adjective
sea,992,39516,0.96,3,noun
dream,993,39613,0.96,5,noun
bar,994,39853,0.95,3,noun
beautiful,995,40052,0.94,9,adjective
property,996,40027,0.94,8,noun
instead,997,39051,0.97,7,adverb
improve,998,40214,0.94,7,verb
stuff,999,40180,0.94,5,noun
detail,1000,38750,0.97,6,noun
method,1001,42667,0.88,6,noun
sign,1002,39418,0.95,4,verb
somebody,1003,41639,0.9,8,pronoun
magazine,1004,39197,0.96,8,noun
hotel,1005,39642,0.95,5,noun
soldier,1006,39552,0.95,7,noun
reflect,1007,40687,0.92,7,verb
heavy,1008,39160,0.96,5,adjective
sexual,1009,41865,0.89,6,adjective
cause,1010,38843,0.96,5,noun
bag,1011,40007,0.93,3,noun
heat,1012,40363,0.92,4,noun
fall,1013,38822,0.96,4,noun
marriage,1014,38517,0.96,8,noun
tough,1015,39600,0.94,5,adjective
sing,1016,38575,0.96,4,verb
surface,1017,39367,0.94,7,noun
purpose,1018,40084,0.92,7,noun
exist,1019,39341,0.94,5,verb
pattern,1020,40397,0.91,7,noun
whom,1021,37950,0.97,4,pronoun
skin,1022,39893,0.92,4,noun
agent,1023,38265,0.96,5,noun
owner,1024,39492,0.93,5,noun
machine,1025,38407,0.96,7,noun
gas,1026,38194,0.96,3,noun
down,1027,39633,0.93,4,preposition
ahead,1028,39705,0.92,5,adverb
generation,1029,38323,0.96,10,noun
commercial,1030,40608,0.9,10,adjective
address,1031,39774,0.92,7,verb
cancer,1032,39407,0.93,6,noun
test,1033,38644,0.95,4,verb
item,1034,40336,0.91,4,noun
reality,1035,38397,0.95,7,noun
coach,1036,40716,0.9,5,noun
step,1037,39356,0.93,4,verb
Mrs,1038,40545,0.9,3,noun
yard,1039,39253,0.93,4,noun
beat,1040,38268,0.95,4,verb
violence,1041,38474,0.94,8,noun
total,1042,38798,0.93,5,adjective
tend,1043,38295,0.94,4,verb
investment,1044,38810,0.93,10,noun
discussion,1045,39616,0.91,10,noun
finger,1046,40842,0.88,6,noun
garden,1047,38800,0.93,6,noun
notice,1048,38910,0.92,6,verb
collection,1049,38431,0.93,10,noun
modern,1050,38372,0.93,6,adjective
task,1051,39209,0.91,4,noun
partner,1052,37540,0.95,7,noun
positive,1053,39310,0.91,8,adjective
civil,1054,37742,0.95,5,adjective
kitchen,1055,39332,0.91,7,noun
consumer,1056,38079,0.94,8,noun
shot,1057,37505,0.95,4,noun
budget,1058,39165,0.91,6,noun
wish,1059,37532,0.95,4,verb
painting,1060,39264,0.91,8,noun
scientist,1061,37700,0.94,9,noun
safe,1062,36547,0.97,4,adjective
agreement,1063,38141,0.93,9,noun
capital,1064,37443,0.95,7,noun
mouth,1065,40200,0.88,5,noun
nor,1066,37230,0.95,3,conjunction
victim,1067,36878,0.96,6,noun
newspaper,1068,37522,0.94,9,noun
instead,1069,36247,0.97,7,preposition
threat,1070,37022,0.95,6,noun
responsibility,1071,37084,0.95,14,noun
smile,1072,41473,0.85,5,verb
attorney,1073,37959,0.92,8,noun
score,1074,39294,0.89,5,noun
account,1075,36786,0.95,7,noun
interesting,1076,37473,0.93,11,adjective
break,1077,40348,0.86,5,noun
audience,1078,36227,0.96,8,noun
rich,1079,35940,0.97,4,adjective
dinner,1080,37156,0.94,6,noun
figure,1081,36137,0.96,6,verb
vote,1082,39464,0.88,4,noun
western,1083,37389,0.93,7,adjective
relate,1084,39143,0.89,6,verb
travel,1085,35746,0.97,6,verb
debate,1086,37228,0.93,6,noun
prevent,1087,36421,0.95,7,verb
citizen,1088,36408,0.95,7,noun
majority,1089,36758,0.94,8,noun
none,1090,35359,0.98,4,pronoun
front,1091,37363,0.92,5,preposition
born,1092,35352,0.97,4,verb
admit,1093,35143,0.97,5,verb
senior,1094,36598,0.93,6,adjective
assume,1095,35960,0.95,6,verb
wind,1096,36478,0.94,4,noun
key,1097,36056,0.95,3,adjective
professional,1098,36319,0.93,12,adjective
mission,1099,35217,0.96,7,noun
fast,1100,35474,0.95,4,adverb
alone,1101,34982,0.96,5,adverb
customer,1102,36000,0.94,8,noun
suffer,1103,34675,0.97,6,verb
speech,1104,35504,0.95,6,noun
successful,1105,35459,0.95,10,adjective
option,1106,35434,0.95,6,noun
participant,1107,41462,0.81,11,noun
southern,1108,35314,0.95,8,adjective
fresh,1109,35974,0.93,5,adjective
eventually,1110,34534,0.97,10,adverb
no,1111,35016,0.96,2,pronoun
forest,1112,35429,0.94,6,noun
video,1113,35230,0.95,5,noun
global,1114,36381,0.92,6,adjective
Senate,1115,36809,0.91,6,noun
reform,1116,36103,0.92,6,noun
access,1117,35310,0.94,6,noun
restaurant,1118,35898,0.93,10,noun
judge,1119,35464,0.94,5,noun
publish,1120,35062,0.95,7,verb
cost,1121,34941,0.95,4,verb
relation,1122,36963,0.89,8,noun
like,1123,35636,0.93,4,conjunction
release,1124,34301,0.96,7,verb
own,1125,34577,0.95,3,verb
bird,1126,34835,0.94,4,noun
opinion,1127,34501,0.95,7,noun
credit,1128,34578,0.95,6,noun
critical,1129,35824,0.92,8,adjective
corner,1130,35496,0.93,6,noun
concerned,1131,34331,0.96,9,adjective
recall,1132,34442,0.95,6,verb
version,1133,34456,0.95,7,noun
stare,1134,39266,0.83,5,verb
safety,1135,34188,0.96,6,noun
effective,1136,35851,0.91,9,adjective
neighborhood,1137,34691,0.94,12,noun
original,1138,34368,0.95,8,adjective
act,1139,34104,0.96,3,noun
troop,1140,36001,0.91,5,noun
income,1141,34925,0.93,6,noun
directly,1142,34090,0.96,8,adverb
hurt,1143,34445,0.94,4,verb
species,1144,35804,0.91,7,noun
immediately,1145,33067,0.98,11,adverb
track,1146,33788,0.96,5,noun
basic,1147,34788,0.93,5,adjective
strike,1148,33238,0.97,6,verb
hope,1149,33019,0.98,4,noun
sky,1150,35141,0.92,3,noun
freedom,1151,34174,0.94,7,noun
absolutely,1152,36740,0.88,10,adverb
plane,1153,33900,0.95,5,noun
nobody,1154,34280,0.94,6,pronoun
achieve,1155,35166,0.92,7,verb
object,1156,35040,0.92,6,noun
attitude,1157,35437,0.91,8,noun
labor,1158,34400,0.93,5,noun
refer,1159,34317,0.94,5,verb
concept,1160,35944,0.89,7,noun
client,1161,34027,0.94,6,noun
powerful,1162,33151,0.97,8,adjective
perfect,1163,33456,0.96,7,adjective
nine,1164,32967,0.97,4,number
therefore,1165,35842,0.89,9,adverb
conduct,1166,34909,0.91,7,verb
announce,1167,33305,0.96,8,verb
conversation,1168,33046,0.96,12,noun
examine,1169,35826,0.89,7,verb
touch,1170,34737,0.92,5,verb
please,1171,34709,0.92,6,adverb
attend,1172,33380,0.95,6,verb
completely,1173,32550,0.98,10,adverb
vote,1174,35224,0.9,4,verb
variety,1175,34242,0.93,7,noun
sleep,1176,34801,0.91,5,verb
turn,1177,32944,0.96,4,noun
involved,1178,33428,0.95,8,adjective
investigation,1179,33849,0.94,13,noun
nuclear,1180,34264,0.92,7,adjective
researcher,1181,34742,0.91,10,noun
press,1182,33410,0.94,5,noun
conflict,1183,34710,0.91,8,noun
spirit,1184,32942,0.96,6,noun
experience,1185,34009,0.92,10,verb
replace,1186,32688,0.96,7,verb
British,1187,32929,0.95,7,adjective
encourage,1188,33348,0.94,9,verb
argument,1189,33394,0.94,8,noun
by,1190,32560,0.96,2,adverb
once,1191,32180,0.97,4,conjunction
camp,1192,32659,0.95,4,noun
brain,1193,32852,0.95,5,noun
feature,1194,33344,0.93,7,noun
afternoon,1195,33202,0.94,9,noun
AM,1196,34451,0.9,2,adverb
weekend,1197,33239,0.93,7,noun
dozen,1198,32432,0.96,5,number
possibility,1199,32466,0.95,11,noun
along,1200,32475,0.95,5,adverb
insurance,1201,32928,0.94,9,noun
department,1202,32252,0.96,10,noun
battle,1203,31989,0.96,6,noun
beginning,1204,31866,0.97,9,noun
date,1205,31467,0.98,4,noun
generally,1206,33191,0.93,9,adverb
African,1207,34557,0.89,7,adjective
very,1208,31807,0.96,4,adjective
sorry,1209,34270,0.89,5,adjective
crisis,1210,32924,0.93,6,noun
complete,1211,32813,0.93,8,verb
fan,1212,32919,0.93,3,noun
stick,1213,32259,0.94,5,verb
define,1214,33958,0.9,6,verb
easily,1215,31755,0.96,6,adverb
through,1216,31838,0.96,7,adverb
hole,1217,32302,0.94,4,noun
element,1218,33053,0.92,7,noun
vision,1219,32358,0.94,6,noun
status,1220,33511,0.91,6,noun
normal,1221,31265,0.97,6,adjective
Chinese,1222,32334,0.94,7,adjective
ship,1223,32588,0.93,4,noun
solution,1224,32052,0.94,8,noun
stone,1225,32531,0.93,5,noun
slowly,1226,33403,0.9,6,adverb
scale,1227,34375,0.88,5,noun
bit,1228,32087,0.94,3,adverb
university,1229,33000,0.91,10,noun
introduce,1230,31345,0.96,9,verb
driver,1231,31633,0.95,6,noun
attempt,1232,31944,0.94,7,noun
park,1233,32322,0.93,4,noun
spot,1234,31612,0.95,4,noun
lack,1235,32157,0.93,4,noun
ice,1236,31686,0.95,3,noun
boat,1237,32079,0.93,4,noun
drink,1238,32078,0.93,5,verb
sun,1239,32646,0.92,3,noun
front,1240,32087,0.93,5,adjective
distance,1241,31380,0.95,8,noun
wood,1242,31801,0.93,4,noun
handle,1243,30634,0.97,6,verb
truck,1244,31536,0.94,5,noun
return,1245,31058,0.95,6,noun
mountain,1246,31322,0.94,8,noun
survey,1247,32784,0.9,6,noun
supposed,1248,31005,0.95,8,adjective
tradition,1249,32110,0.92,9,noun
winter,1250,31227,0.95,6,noun
village,1251,30741,0.96,7,noun
Soviet,1252,36193,0.82,6,adjective
refuse,1253,30173,0.98,6,verb
sales,1254,32145,0.91,5,noun
roll,1255,31592,0.93,4,verb
communication,1256,31577,0.93,13,noun
run,1257,31325,0.94,3,noun
screen,1258,30758,0.95,6,noun
gain,1259,30667,0.95,4,verb
resident,1260,31836,0.92,8,noun
hide,1261,31098,0.94,4,verb
gold,1262,30733,0.95,4,noun
club,1263,30800,0.95,4,noun
future,1264,31494,0.92,6,adjective
farm,1265,30291,0.96,4,noun
potential,1266,31289,0.93,9,adjective
increase,1267,31247,0.93,8,noun
middle,1268,30199,0.96,6,noun
European,1269,31455,0.92,8,adjective
presence,1270,30624,0.95,8,noun
independent,1271,31044,0.93,11,adjective
district,1272,31327,0.92,8,noun
shape,1273,30396,0.95,5,noun
reader,1274,31442,0.92,6,noun
Ms,1275,31610,0.91,2,noun
contract,1276,30906,0.93,8,noun
crowd,1277,30542,0.94,5,noun
Christian,1278,30726,0.94,9,adjective
express,1279,30947,0.93,7,verb
apartment,1280,31012,0.93,9,noun
willing,1281,29635,0.97,7,adjective
strength,1282,29769,0.96,8,noun
previous,1283,30490,0.94,8,adjective
band,1284,29769,0.96,4,noun
obviously,1285,31299,0.91,9,adverb
horse,1286,30993,0.92,5,noun
interested,1287,29155,0.98,10,adjective
target,1288,29866,0.96,6,noun
prison,1289,30248,0.94,6,noun
ride,1290,30476,0.94,4,verb
guard,1291,30159,0.94,5,noun
terms,1292,30996,0.92,5,preposition
demand,1293,30519,0.93,6,noun
reporter,1294,30416,0.93,8,noun
deliver,1295,29169,0.97,7,verb
text,1296,32316,0.88,4,noun
share,1297,30752,0.92,5,noun
tool,1298,30286,0.93,4,noun
wild,1299,29473,0.96,4,adjective
vehicle,1300,29421,0.96,7,noun
observe,1301,30737,0.92,7,verb
flight,1302,29535,0.95,6,noun
inside,1303,30715,0.91,6,adverb
facility,1304,30107,0.93,8,noun
understanding,1305,31319,0.89,13,noun
average,1306,29717,0.94,7,adjective
emerge,1307,29496,0.95,6,verb
advantage,1308,29340,0.95,9,noun
quick,1309,29108,0.96,5,adjective
light,1310,29731,0.94,5,adjective
leadership,1311,30047,0.93,10,noun
earn,1312,29560,0.94,4,verb
pound,1313,29946,0.93,5,noun
basis,1314,30377,0.92,5,noun
bright,1315,29780,0.93,6,adjective
operate,1316,29345,0.95,7,verb
guest,1317,29328,0.95,5,noun
sample,1318,32436,0.86,6,noun
contribute,1319,30090,0.92,10,verb
tiny,1320,29756,0.93,4,adjective
block,1321,28826,0.96,5,noun
protection,1322,29336,0.94,10,noun
settle,1323,28827,0.96,6,verb
feed,1324,28494,0.97,4,verb
collect,1325,28946,0.95,7,verb
additional,1326,29771,0.93,10,adjective
while,1327,29579,0.93,5,noun
highly,1328,29554,0.93,6,adverb
identity,1329,31163,0.88,8,noun
title,1330,29210,0.94,5,noun
mostly,1331,28178,0.97,6,adverb
lesson,1332,28623,0.96,6,noun
faith,1333,28710,0.95,5,noun
river,1334,28862,0.95,5,noun
promote,1335,29679,0.92,7,verb
living,1336,28736,0.95,6,noun
present,1337,30645,0.89,7,adjective
count,1338,28836,0.95,5,verb
unless,1339,27908,0.98,6,conjunction
marry,1340,28722,0.95,5,verb
tomorrow,1341,30098,0.91,8,adverb
technique,1342,29828,0.91,9,noun
path,1343,28344,0.96,4,noun
ear,1344,29597,0.92,3,noun
shop,1345,28589,0.95,4,noun
folk,1346,28698,0.94,4,noun
order,1347,27950,0.97,5,verb
principle,1348,30011,0.9,9,noun
survive,1349,27682,0.98,7,verb
lift,1350,29354,0.92,4,verb
border,1351,28636,0.94,6,noun
competition,1352,28752,0.93,11,noun
jump,1353,28504,0.94,4,verb
gather,1354,27659,0.97,6,verb
limit,1355,28901,0.93,5,verb
fit,1356,27875,0.96,3,verb
claim,1357,28609,0.94,5,noun
cry,1358,29690,0.9,3,verb
equipment,1359,28023,0.95,9,noun
worth,1360,27687,0.97,5,preposition
associate,1361,30406,0.88,9,verb
critic,1362,28244,0.94,6,noun
warm,1363,28600,0.93,4,adjective
aspect,1364,29460,0.9,6,noun
result,1365,29515,0.9,6,verb
insist,1366,27205,0.97,6,verb
failure,1367,28234,0.94,7,noun
annual,1368,28471,0.93,6,adjective
French,1369,27590,0.96,6,adjective
Christmas,1370,28046,0.94,9,noun
comment,1371,27712,0.95,7,noun
responsible,1372,27569,0.96,11,adjective
affair,1373,27432,0.96,6,noun
approach,1374,27449,0.96,8,verb
until,1375,27007,0.97,5,preposition
procedure,1376,29044,0.9,9,noun
regular,1377,27244,0.96,7,adjective
spread,1378,27266,0.96,6,verb
chairman,1379,28560,0.92,8,noun
baseball,1380,28551,0.92,8,noun
soft,1381,27970,0.94,4,adjective
ignore,1382,27023,0.97,6,verb
egg,1383,27917,0.94,3,noun
measure,1384,28612,0.91,7,verb
belief,1385,28844,0.91,6,noun
demonstrate,1386,29170,0.9,11,verb
anybody,1387,28704,0.91,7,pronoun
murder,1388,28335,0.92,6,noun
gift,1389,27050,0.96,4,noun
religion,1390,28220,0.92,8,noun
review,1391,28141,0.93,6,noun
editor,1392,27734,0.94,6,noun
past,1393,28278,0.92,4,preposition
engage,1394,28194,0.92,6,verb
coffee,1395,28331,0.92,6,noun
document,1396,29437,0.88,8,noun
speed,1397,27740,0.93,5,noun
cross,1398,27524,0.94,5,verb
influence,1399,28387,0.91,9,noun
anyway,1400,28170,0.92,6,adverb
threaten,1401,26587,0.97,8,verb
commit,1402,26943,0.96,6,verb
female,1403,27952,0.92,6,adjective
youth,1404,27755,0.93,5,noun
wave,1405,26844,0.96,4,noun
move,1406,26717,0.96,4,noun
afraid,1407,27727,0.93,6,adjective
quarter,1408,27125,0.95,7,noun
background,1409,26907,0.96,10,noun
native,1410,28026,0.92,6,adjective
broad,1411,27191,0.94,5,adjective
wonderful,1412,27494,0.93,9,adjective
deny,1413,26675,0.96,4,verb
apparently,1414,26513,0.97,10,adverb
slightly,1415,26887,0.95,8,adverb
reaction,1416,26771,0.96,8,noun
twice,1417,26450,0.97,5,adverb
suit,1418,27066,0.95,4,noun
perspective,1419,28324,0.9,11,noun
growing,1420,26858,0.95,7,adjective
blow,1421,27254,0.94,4,verb
construction,1422,27114,0.94,12,noun
kind,1423,29474,0.86,4,adverb
intelligence,1424,27555,0.92,12,noun
destroy,1425,26177,0.97,7,verb
cook,1426,27725,0.91,4,verb
connection,1427,26552,0.95,10,noun
charge,1428,26432,0.96,6,verb
burn,1429,26646,0.95,4,verb
shoe,1430,26945,0.94,4,noun
view,1431,27258,0.92,4,verb
grade,1432,27178,0.92,5,noun
context,1433,29113,0.86,7,noun
committee,1434,26697,0.94,9,noun
hey,1435,27659,0.91,3,exclamation
mistake,1436,26080,0.96,7,noun
focus,1437,26815,0.93,5,noun
smile,1438,28698,0.87,5,noun
location,1439,26463,0.94,8,noun
clothes,1440,27033,0.92,7,noun
Indian,1441,27100,0.92,6,adjective
quiet,1442,26732,0.93,5,adjective
dress,1443,26669,0.93,5,verb
promise,1444,25720,0.97,7,verb
aware,1445,25503,0.97,5,adjective
neighbor,1446,25497,0.97,8,noun
complete,1447,25699,0.97,8,adjective
drive,1448,26373,0.94,5,noun
function,1449,28011,0.88,8,noun
bone,1450,26282,0.94,4,noun
active,1451,26507,0.93,6,adjective
extend,1452,25969,0.95,6,verb
chief,1453,26456,0.93,5,adjective
average,1454,26568,0.93,7,noun
combine,1455,26570,0.93,7,verb
wine,1456,26682,0.92,4,noun
below,1457,26765,0.92,5,adverb
cool,1458,26279,0.94,4,adjective
voter,1459,27768,0.89,5,noun
mean,1460,28991,0.85,4,noun
demand,1461,25207,0.97,6,verb
learning,1462,28869,0.85,8,noun
bus,1463,25850,0.95,3,noun
hell,1464,27278,0.9,4,noun
dangerous,1465,25170,0.97,9,adjective
remind,1466,25525,0.96,6,verb
moral,1467,26980,0.91,5,adjective
United,1468,26396,0.93,6,adjective
category,1469,27219,0.9,8,noun
relatively,1470,26476,0.92,10,adverb
victory,1471,26422,0.92,7,noun
key,1472,25436,0.96,3,noun
academic,1473,28216,0.86,8,adjective
visit,1474,25000,0.97,5,noun
Internet,1475,26983,0.9,8,noun
healthy,1476,26009,0.94,7,adjective
fire,1477,25390,0.96,4,verb
negative,1478,26847,0.9,8,adjective
following,1479,26643,0.91,9,adjective
historical,1480,27266,0.89,10,adjective
medicine,1481,25511,0.95,8,noun
tour,1482,25781,0.94,4,noun
depend,1483,25405,0.95,6,verb
photo,1484,25492,0.94,5,noun
finding,1485,28246,0.85,7,noun
grab,1486,26951,0.89,4,verb
direct,1487,26008,0.92,6,adjective
classroom,1488,27531,0.87,9,noun
contact,1489,25218,0.95,7,noun
justice,1490,25377,0.95,7,noun
participate,1491,26500,0.91,11,verb
daily,1492,25179,0.95,5,adjective
fair,1493,25064,0.96,4,adjective
pair,1494,25289,0.95,4,noun
famous,1495,24631,0.97,6,adjective
exercise,1496,25934,0.92,8,noun
knee,1497,25912,0.92,4,noun
flower,1498,25642,0.93,6,noun
tape,1499,25730,0.93,4,noun
hire,1500,25073,0.95,4,verb
familiar,1501,24515,0.97,8,adjective
appropriate,1502,26237,0.91,11,adjective
supply,1503,24920,0.96,6,noun
fully,1504,24842,0.96,5,adverb
cut,1505,25327,0.94,3,noun
will,1506,24351,0.98,4,noun
actor,1507,24848,0.96,5,noun
birth,1508,24515,0.97,5,noun
search,1509,27087,0.87,6,noun
tie,1510,24408,0.97,3,verb
democracy,1511,26039,0.91,9,noun
eastern,1512,25103,0.94,7,adjective
primary,1513,26043,0.9,7,adjective
yesterday,1514,26215,0.9,9,adverb
circle,1515,24735,0.95,6,noun
device,1516,24918,0.94,6,noun
progress,1517,24645,0.95,8,noun
next,1518,25720,0.91,4,preposition
front,1519,24402,0.96,5,noun
bottom,1520,24653,0.95,6,noun
island,1521,24311,0.96,6,noun
exchange,1522,24826,0.94,8,noun
clean,1523,24325,0.96,5,adjective
studio,1524,24765,0.94,6,noun
train,1525,23990,0.97,5,verb
lady,1526,25436,0.92,4,noun
colleague,1527,24370,0.95,9,noun
application,1528,25735,0.9,11,noun
neck,1529,25716,0.9,4,noun
lean,1530,26896,0.86,4,verb
damage,1531,24155,0.96,6,noun
plastic,1532,24563,0.94,7,noun
tall,1533,25304,0.92,4,adjective
plate,1534,24592,0.94,5,noun
hate,1535,24921,0.93,4,verb
otherwise,1536,23793,0.97,9,adverb
writing,1537,24995,0.92,7,noun
press,1538,24716,0.93,5,verb
male,1539,24873,0.93,4,adjective
start,1540,24071,0.96,5,noun
alive,1541,24184,0.95,5,adjective
expression,1542,24748,0.93,10,noun
football,1543,25271,0.91,8,noun
intend,1544,23554,0.97,6,verb
attack,1545,23971,0.95,6,verb
chicken,1546,24465,0.93,7,noun
army,1547,23929,0.95,4,noun
abuse,1548,24534,0.93,5,noun
theater,1549,24447,0.93,7,noun
shut,1550,24773,0.92,4,verb
map,1551,23666,0.96,3,noun
extra,1552,24006,0.95,5,adjective
session,1553,24010,0.95,7,noun
danger,1554,23244,0.97,6,noun
welcome,1555,25241,0.9,7,verb
domestic,1556,24313,0.93,8,adjective
lots,1557,23750,0.95,4,pronoun
literature,1558,26254,0.86,10,noun
rain,1559,24134,0.93,4,noun
desire,1560,23994,0.94,6,noun
assessment,1561,26318,0.85,10,noun
injury,1562,23935,0.94,6,noun
respect,1563,23274,0.96,7,noun
northern,1564,23783,0.94,8,adjective
nod,1565,27283,0.82,3,verb
paint,1566,24038,0.93,5,verb
fuel,1567,23934,0.94,4,noun
leaf,1568,24044,0.93,4,noun
direct,1569,23298,0.96,6,verb
dry,1570,23809,0.94,3,adjective
Russian,1571,23739,0.94,7,adjective
instruction,1572,25190,0.89,11,noun
fight,1573,23211,0.96,5,noun
pool,1574,23346,0.96,4,noun
climb,1575,24367,0.92,5,verb
sweet,1576,23843,0.94,5,adjective
lead,1577,23301,0.96,4,noun
engine,1578,23617,0.94,6,noun
fourth,1579,23227,0.96,6,number
salt,1580,24711,0.9,4,noun
expand,1581,23417,0.94,6,verb
importance,1582,24946,0.89,10,noun
metal,1583,23317,0.95,5,noun
fat,1584,24844,0.89,3,noun
ticket,1585,23902,0.92,6,noun
software,1586,23954,0.92,8,noun
disappear,1587,23389,0.94,9,verb
corporate,1588,23621,0.93,9,adjective
strange,1589,23744,0.93,7,adjective
lip,1590,25250,0.87,3,noun
reading,1591,23919,0.92,7,noun
urban,1592,23889,0.92,5,adjective
mental,1593,23650,0.93,6,adjective
increasingly,1594,23529,0.93,12,adverb
lunch,1595,23220,0.94,5,noun
educational,1596,25282,0.87,11,adjective
somewhere,1597,23527,0.93,9,adverb
farmer,1598,23005,0.95,6,noun
